entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
12206,12209,LONG,2025-11-25 22:05:00,2025-11-25 22:20:00,86708.8383,86870.79223076448,0.10876459156147995,17.614853131374176,10.063126084145697,0.0018677903422501926,3,TAKE_PROFIT,0.9584389421435863,RANGING
12249,12251,SHORT,2025-11-26 01:40:00,2025-11-26 01:50:00,87967.403,87968.79024,0.11237716884353642,-0.15589410370610085,-8.064378621074313,-1.5769932414582953e-05,2,REGIME_EXIT,0.9391649283807847,RANGING
12273,12274,LONG,2025-11-26 03:40:00,2025-11-26 03:45:00,87430.18254,87210.65438,0.13625238363348213,-29.911235074670692,-39.42932719870919,-0.002510896736370775,1,REGIME_EXIT,0.861540591017902,RANGING
12293,12294,SHORT,2025-11-26 05:20:00,2025-11-26 05:25:00,87479.0007,87525.0015,0.15619032083274334,-7.184879710561976,-18.118452210814823,-0.000525849628275353,1,REGIME_EXIT,0.8121584465482139,RANGING
12331,12332,LONG,2025-11-26 08:30:00,2025-11-26 08:35:00,87539.5044,87452.40602,0.17637845791320644,-15.36227795114029,-27.708199274006517,-0.0009949608533540014,1,REGIME_EXIT,0.8072848406983315,RANGING
12624,12625,SHORT,2025-11-27 08:55:00,2025-11-27 09:00:00,91445.90716,91477.29179999999,0.19918998838395613,-6.251506077032515,-20.826094027431914,-0.00034320442515898056,1,REGIME_EXIT,0.8536753059651825,RANGING
12655,12657,LONG,2025-11-27 11:30:00,2025-11-27 11:40:00,91342.56486,91415.42038105153,0.18342071571838628,13.363211815308194,-0.04542836715738652,0.0007976075684233123,2,TAKE_PROFIT,0.8087647421647387,RANGING
12770,12771,LONG,2025-11-27 21:05:00,2025-11-27 21:10:00,91295.55546,91367.54242322232,0.18477783328666575,13.30159508910582,-0.19924149021096582,0.0007885045757112766,1,TAKE_PROFIT,0.8313127536787998,RANGING
12897,12898,LONG,2025-11-28 07:40:00,2025-11-28 07:45:00,91127.92194,90931.08002024736,0.18723673450199566,-36.856038267587856,-50.491291473079514,-0.002160061543839899,1,STOP_LOSS,0.875645573275363,RANGING
12968,12969,SHORT,2025-11-28 13:35:00,2025-11-28 13:40:00,91561.1841,91776.98426101805,0.1680487946868912,-36.264956952320496,-48.58886023758906,-0.002356895699190186,1,STOP_LOSS,0.8192020185129429,RANGING
